Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
45H14_R2_001	(1, 0.011627822007061289)	(2, 0.008107472225106953)	(3, 0.0)	(4, 0.0062886248377638804)	(5, 0.004293759961323091)	(6, 0.006870015938116945)	(7, 0.0023095628114942835)	(8, 0.0018348489772610473)	(9, 0.007270055686066301)	(10, 0.0015457535860763127)	(15, 0.0006581987319593408)	(20, 0.0007275389549372292)	(25, 0.00014294753660056998)	(30, 0.00042244197383452026)	(35, 2.6669316529957083e-05)	(40, 0.0001930858516768893)	(45, 0.0004896486514900121)	(50, 2.5602543868758802e-05)	(55, 0.000256025438687588)	(60, 0.0005547217838231073)	(65, 0.00015681558119614764)	(70, 0.00019628616966048415)	(75, 0.00014401430926176825)	(80, 1.3868044595577683e-05)	(85, 0.00037230365875820086)	(90, 0.0002101542142560618)	(95, 0.0037667742666911384)	(100, 0.0)	(105, 1.4934817256775966e-05)	(110, 8.640858555706095e-05)	(115, 4.587122443152619e-05)	(120, 7.894117692867297e-05)	(125, 2.1335453223965667e-06)	(130, 0.0002602925293323811)	(135, 0.0003317662976326661)	(140, 6.293958701069872e-05)	(145, 4.9071542415121036e-05)	(150, 0.0)
67C9_R1_001	(1, 5.5715365796448366e-05)	(2, 0.22407791533901592)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 4.642947149704031e-05)	(7, 0.001931466014276877)	(8, 0.0)	(9, 0.0)	(10, 0.0026232651395827773)	(15, 9.285894299408062e-07)	(20, 0.0002525763249438993)	(25, 3.528639833775063e-05)	(30, 0.0003175775850397557)	(35, 0.003320635801468323)	(40, 0.0)	(45, 0.0)	(50, 9.564471128390303e-05)	(55, 2.7857682898224187e-06)	(60, 0.02266779657428502)	(65, 9.285894299408062e-07)	(70, 0.0029733433546704612)	(75, 0.0)	(80, 0.0004587231783907582)	(85, 0.0003853646134254346)	(90, 1.3000252019171287e-05)	(95, 1.1143073159289675e-05)	(100, 0.00027857682898224184)	(105, 7.800151211502771e-05)	(110, 0.0004336512637823565)	(115, 2.5071914608401765e-05)	(120, 0.0)	(125, 3.9000756057513856e-05)	(130, 1.671460973893451e-05)	(135, 0.0002544335038037809)	(140, 2.414332517846096e-05)	(145, 0.0001225738047521864)	(150, 0.0)
67C9_R2_001	(1, 0.004085793491739547)	(2, 0.0023586171520496475)	(3, 0.0)	(4, 0.00831551834511992)	(5, 0.005478677636650756)	(6, 0.00895160210462937)	(7, 0.002850769549918275)	(8, 0.002293615891953791)	(9, 0.009374110295252439)	(10, 0.0019017511525187712)	(15, 0.000775372174000573)	(20, 0.0009601614705587935)	(25, 0.00013000252019171286)	(30, 0.0004875094507189232)	(35, 1.48574308790529e-05)	(40, 0.000210789800596563)	(45, 0.0005831541620028263)	(50, 2.7857682898224183e-05)	(55, 0.0002887913127115907)	(60, 0.0006602270846879131)	(65, 0.00015786020308993705)	(70, 0.0002117183900265038)	(75, 0.00015043148765041058)	(80, 1.5786020308993705e-05)	(85, 0.00045315164181111337)	(90, 0.00023400453634508315)	(95, 0.0001959323697175101)	(100, 9.285894299408062e-07)	(105, 6.500126009585643e-06)	(110, 5.5715365796448366e-05)	(115, 4.178652434733627e-05)	(120, 8.264445926473174e-05)	(125, 0.0)	(130, 0.00024607619893431365)	(135, 0.00042622254834283004)	(140, 6.0358312946152405e-05)	(145, 3.621498776769144e-05)	(150, 0.0)
6C14_R1_001	(1, 7.797244204386355e-05)	(2, 0.21351453713011304)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 6.757611643801508e-05)	(7, 0.0015490525152714225)	(8, 0.0)	(9, 0.0)	(10, 0.0023038257542560216)	(15, 1.0396325605848474e-06)	(20, 0.00022352100052574217)	(25, 3.3268241938715116e-05)	(30, 0.00029941417744843606)	(35, 0.0031282543747998062)	(40, 0.0)	(45, 0.0)	(50, 8.005170716503325e-05)	(55, 1.0396325605848474e-06)	(60, 0.021612921301998392)	(65, 1.0396325605848474e-06)	(70, 0.0028018097507761636)	(75, 2.0792651211696947e-06)	(80, 0.0003929811079010723)	(85, 0.00033372205194773604)	(90, 1.247559072701817e-05)	(95, 1.1435958166433321e-05)	(100, 0.00024431365173743915)	(105, 6.965538155918477e-05)	(110, 0.00038570367997697836)	(115, 2.2871916332866642e-05)	(120, 2.0792651211696947e-06)	(125, 4.678346522631813e-05)	(130, 1.559448840877271e-05)	(135, 0.00022456063308632702)	(140, 2.703044657520603e-05)	(145, 0.00010500288861906957)	(150, 0.0)
6C14_R2_001	(1, 0.006554883294487463)	(2, 0.004278087986806647)	(3, 0.0)	(4, 0.0075321379014372195)	(5, 0.005057812407245282)	(6, 0.008426221903540188)	(7, 0.0025990814014621184)	(8, 0.0021468412376077096)	(9, 0.00864974290406593)	(10, 0.0017892076367665224)	(15, 0.000701751978394772)	(20, 0.0009211144486781748)	(25, 0.00016426194457240588)	(30, 0.00045016089873323894)	(35, 2.5990814014621185e-05)	(40, 0.0002256002656469119)	(45, 0.0005510052571099691)	(50, 2.1832283772281796e-05)	(55, 0.000293176382084927)	(60, 0.000640413657320266)	(65, 0.00018089606554176345)	(70, 0.00021416430748047856)	(75, 0.0001476278236030483)	(80, 1.247559072701817e-05)	(85, 0.00041585302423393896)	(90, 0.0002131246749198937)	(95, 0.0012693913564740986)	(100, 0.0)	(105, 8.317060484678779e-06)	(110, 7.069501411976963e-05)	(115, 4.158530242339389e-05)	(120, 8.317060484678779e-05)	(125, 1.0396325605848474e-06)	(130, 0.0002349569586921755)	(135, 0.0003690695590076208)	(140, 6.653648387743023e-05)	(145, 3.430787449929996e-05)	(150, 0.0)
789C4_R1_001	(1, 4.276838928472221e-05)	(2, 0.172650641493763)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 2.673024330295138e-05)	(7, 0.001005057148190972)	(8, 0.0)	(9, 0.0)	(10, 0.0016112990663019093)	(15, 2.1384194642361105e-06)	(20, 0.00016786592794253467)	(25, 1.7107355713888884e-05)	(30, 0.00021063431722725688)	(35, 0.002163011288074826)	(40, 0.0)	(45, 0.0)	(50, 6.308337419496526e-05)	(55, 0.0)	(60, 0.014435400593325865)	(65, 1.0692097321180552e-06)	(70, 0.0019277851470088537)	(75, 8.553677856944442e-06)	(80, 0.0002844097887434027)	(85, 0.00031434766124270824)	(90, 8.553677856944442e-06)	(95, 8.553677856944442e-06)	(100, 0.0001700043474067708)	(105, 8.339835910520831e-05)	(110, 0.0002683716427616319)	(115, 1.7107355713888884e-05)	(120, 1.0692097321180552e-05)	(125, 0.00010157492455121526)	(130, 2.566103357083333e-05)	(135, 0.00017855802526371524)	(140, 2.031498491024305e-05)	(145, 7.805231044461804e-05)	(150, 0.0)
789C4_R2_001	(1, 0.016353562852745657)	(2, 0.012012571340346351)	(3, 0.0)	(4, 0.005367432855232638)	(5, 0.003811732695000867)	(6, 0.006169340154321179)	(7, 0.0019726919557578122)	(8, 0.0017855802526371522)	(9, 0.0062922992735147554)	(10, 0.0012990898245234372)	(15, 0.0005324664465947915)	(20, 0.0006564947755204859)	(25, 0.00012616674838993052)	(30, 0.00036994656731284716)	(35, 1.2830516785416664e-05)	(40, 0.00014968936249652775)	(45, 0.0004020228592763888)	(50, 1.817656544600694e-05)	(55, 0.00019245775178124995)	(60, 0.000424476263650868)	(65, 0.00011226702187239581)	(70, 0.00016465829874618053)	(75, 8.981361749791664e-05)	(80, 1.0692097321180552e-05)	(85, 0.0002865482082076388)	(90, 0.00015610462088923608)	(95, 0.00521774349273611)	(100, 0.0)	(105, 2.245340437447916e-05)	(110, 7.698310071249998e-05)	(115, 2.566103357083333e-05)	(120, 5.452969633802082e-05)	(125, 1.0692097321180552e-06)	(130, 0.0002063574782987847)	(135, 0.00026088717463680546)	(140, 5.346048660590276e-05)	(145, 2.993787249930555e-05)	(150, 0.0)
789H14_R1_001	(1, 6.6153951491292e-05)	(2, 0.22098727495666087)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 2.2051317163763998e-05)	(7, 0.0016703872751551228)	(8, 0.0)	(9, 0.0)	(10, 0.0026207990449133513)	(15, 1.1025658581881998e-06)	(20, 0.00022823113264495737)	(25, 3.0871844029269595e-05)	(30, 0.0002447696205177804)	(35, 0.0032768257305353303)	(40, 0.0)	(45, 0.0)	(50, 9.261553208780878e-05)	(55, 5.5128292909409995e-06)	(60, 0.022665446346774823)	(65, 2.2051317163763996e-06)	(70, 0.0028280814262527324)	(75, 0.0)	(80, 0.00037818008935855255)	(85, 0.00032194923059095435)	(90, 1.1025658581881999e-05)	(95, 9.923092723693798e-06)	(100, 0.00026020554253241516)	(105, 6.72565173494802e-05)	(110, 0.00039141087965681096)	(115, 2.0948751305575797e-05)	(120, 0.0)	(125, 3.858980503658699e-05)	(130, 1.7641053731011196e-05)	(135, 0.00023705165951046296)	(140, 1.9846185447387596e-05)	(145, 0.00010584632238606719)	(150, 0.0)
789H14_R2_001	(1, 0.0038093650400402306)	(2, 0.002221670204249223)	(3, 0.0)	(4, 0.008026679447610095)	(5, 0.005501803632359117)	(6, 0.008544885400958548)	(7, 0.0028280814262527324)	(8, 0.0021665419113398128)	(9, 0.009371809794599699)	(10, 0.0019548492665676783)	(15, 0.0007486422177097877)	(20, 0.0009250527550198997)	(25, 0.00014443612742265417)	(30, 0.0004531545677153501)	(35, 1.43333561564466e-05)	(40, 0.00018412849831742938)	(45, 0.0005898727341306869)	(50, 3.0871844029269595e-05)	(55, 0.0002745388986888618)	(60, 0.0006857959637930603)	(65, 0.00017089770801917098)	(70, 0.00022712856678676915)	(75, 0.00013120533712439577)	(80, 1.3230790298258398e-05)	(85, 0.00043771864570071536)	(90, 0.00022492343507039275)	(95, 0.00018743619589199398)	(100, 0.0)	(105, 4.410263432752799e-06)	(110, 5.512829290940999e-05)	(115, 3.7487239178398795e-05)	(120, 6.946164906585658e-05)	(125, 1.1025658581881998e-06)	(130, 0.00024256448880140394)	(135, 0.00040023140652231654)	(140, 5.843599048397459e-05)	(145, 3.7487239178398795e-05)	(150, 0.0)
789H4_R1_001	(1, 0.00010295382767917776)	(2, 0.2238885413625239)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 6.691998799146554e-05)	(7, 0.001606079711795173)	(8, 0.0)	(9, 0.0)	(10, 0.0025470776967828576)	(15, 2.059076553583555e-06)	(20, 0.00021929165295664861)	(25, 2.3679380366210884e-05)	(30, 0.0002512073395371937)	(35, 0.003268784028813894)	(40, 0.0)	(45, 0.0)	(50, 9.574705974163531e-05)	(55, 0.0)	(60, 0.022633369476990437)	(65, 5.1476913839588875e-06)	(70, 0.002869323177418684)	(75, 0.0)	(80, 0.000439612844190089)	(85, 0.0003623974734307057)	(90, 1.647261242866844e-05)	(95, 1.1324921044709553e-05)	(100, 0.0002594436457515279)	(105, 6.691998799146554e-05)	(110, 0.0004190220786542535)	(115, 2.6767995196586215e-05)	(120, 1.0295382767917776e-06)	(125, 4.8388299009213546e-05)	(130, 1.8531688982251997e-05)	(135, 0.00023061657400135817)	(140, 2.573845691979444e-05)	(145, 0.00011324921044709553)	(150, 0.0)
789H4_R2_001	(1, 0.004097562341631274)	(2, 0.002254688826173993)	(3, 0.0)	(4, 0.008220863140182343)	(5, 0.005456552866996421)	(6, 0.008874619945945123)	(7, 0.0026356179885869504)	(8, 0.0023216088141654583)	(9, 0.009337912170501422)	(10, 0.0019005276589576213)	(15, 0.0007227358703078278)	(20, 0.0009512933677556024)	(25, 0.00012663320804538863)	(30, 0.00046123314800271633)	(35, 2.1620303812627328e-05)	(40, 0.0002388528802156924)	(45, 0.0005858072794945214)	(50, 2.470891864300266e-05)	(55, 0.00024811872470681834)	(60, 0.0006403728081644856)	(65, 0.00015443074151876663)	(70, 0.00020693719363514728)	(75, 0.00013589905253651462)	(80, 1.8531688982251997e-05)	(85, 0.0004509377652347986)	(90, 0.0002110553467423144)	(95, 0.0001832578132689364)	(100, 0.0)	(105, 3.0886148303753323e-06)	(110, 6.794952626825731e-05)	(115, 5.04473755627971e-05)	(120, 8.339260042013398e-05)	(125, 1.0295382767917776e-06)	(130, 0.00022649842089419105)	(135, 0.0004076971576095439)	(140, 6.691998799146554e-05)	(145, 4.015199279487932e-05)	(150, 0.0)
789H9_R1_001	(1, 5.865493880716863e-05)	(2, 0.20465774603253992)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 3.199360298572835e-05)	(7, 0.0015570220119721127)	(8, 0.0)	(9, 0.0)	(10, 0.002316336856166732)	(15, 1.0664534328576117e-06)	(20, 0.0002292874880643865)	(25, 2.77277892542979e-05)	(30, 0.0002602146376172572)	(35, 0.0030468574576741963)	(40, 0.0)	(45, 0.0)	(50, 8.744918149432415e-05)	(55, 3.199360298572835e-06)	(60, 0.020170900229068863)	(65, 6.39872059714567e-06)	(70, 0.002660801314979741)	(75, 2.1329068657152234e-06)	(80, 0.00039885358388874677)	(85, 0.0003306005641858596)	(90, 1.919616179143701e-05)	(95, 1.4930348060006561e-05)	(100, 0.00022608812776581366)	(105, 9.384790209146981e-05)	(110, 0.0003839232358287402)	(115, 3.199360298572835e-05)	(120, 4.265813731430447e-06)	(125, 7.678464716574804e-05)	(130, 1.5996801492864174e-05)	(135, 0.0002282210346315289)	(140, 2.9860696120013123e-05)	(145, 0.00011730987761433727)	(150, 0.0)
789H9_R2_001	(1, 0.007918416738967766)	(2, 0.005486902912052411)	(3, 0.0)	(4, 0.007614477510603347)	(5, 0.004767046844873523)	(6, 0.008366327180767963)	(7, 0.002575485040351132)	(8, 0.002330200750793881)	(9, 0.00804105888374639)	(10, 0.0017361861886921915)	(15, 0.0007561154838960466)	(20, 0.0008830234424061023)	(25, 0.00015570220119721128)	(30, 0.0004980337531445046)	(35, 2.879424268715551e-05)	(40, 0.00023568620866153218)	(45, 0.0005758848537431102)	(50, 2.132906865715223e-05)	(55, 0.00030287277493156167)	(60, 0.0006196094444902723)	(65, 0.00018769580418293963)	(70, 0.00019729388507865815)	(75, 0.0001653002820929298)	(80, 1.279744119429134e-05)	(85, 0.0004319136403073327)	(90, 0.00022075586060152559)	(95, 0.0018844232158593997)	(100, 0.0)	(105, 1.279744119429134e-05)	(110, 7.891755403146326e-05)	(115, 5.4389125075738195e-05)	(120, 9.384790209146981e-05)	(125, 2.1329068657152234e-06)	(130, 0.0002655469047815453)	(135, 0.00035726190000729985)	(140, 8.211691433003609e-05)	(145, 5.118976477716536e-05)	(150, 0.0)
789L14_R1_001	(1, 4.845291980524941e-05)	(2, 0.20259242502126007)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 2.1534631024555292e-05)	(7, 0.0014751222251820377)	(8, 0.0)	(9, 0.0)	(10, 0.0021803813912362234)	(15, 3.2301946536832943e-06)	(20, 0.000201348800079592)	(25, 3.2301946536832943e-05)	(30, 0.0002498017198848414)	(35, 0.00284687822144621)	(40, 0.0)	(45, 0.0)	(50, 9.582910805927105e-05)	(55, 0.0)	(60, 0.019921687160816104)	(65, 3.2301946536832943e-06)	(70, 0.0025195518298729695)	(75, 3.2301946536832943e-06)	(80, 0.0004145416472226894)	(85, 0.0003327100493293793)	(90, 1.7227704819644237e-05)	(95, 1.7227704819644237e-05)	(100, 0.00026056903539711904)	(105, 9.367564495681552e-05)	(110, 0.0003833164322370842)	(115, 2.4764825678238585e-05)	(120, 6.4603893073665885e-06)	(125, 8.398506099576565e-05)	(130, 1.2920778614733177e-05)	(135, 0.00024549479367993034)	(140, 3.33786780880607e-05)	(145, 0.00011951720218628188)	(150, 0.0)
789L14_R2_001	(1, 0.0087915131157747)	(2, 0.006191206419559647)	(3, 0.0)	(4, 0.006891081927857694)	(5, 0.004786071745207414)	(6, 0.007930127874792487)	(7, 0.002465715252311581)	(8, 0.002072708236113447)	(9, 0.008344669522015177)	(10, 0.001692621998530046)	(15, 0.0006729572195173529)	(20, 0.0008247763682404677)	(25, 0.00015181914872311483)	(30, 0.00040054413705672845)	(35, 3.122521498560518e-05)	(40, 0.00020780918938695858)	(45, 0.0005200613392430104)	(50, 2.799502033192188e-05)	(55, 0.0002713363509093967)	(60, 0.0006481923938391143)	(65, 0.00016473992733784801)	(70, 0.00020242553163081974)	(75, 0.00014751222251820377)	(80, 1.0767315512277646e-05)	(85, 0.0004199253049788282)	(90, 0.00023795767282133598)	(95, 0.0023860371175207264)	(100, 0.0)	(105, 1.6150973268416472e-05)	(110, 8.290832944453788e-05)	(115, 4.629945670279388e-05)	(120, 8.398506099576565e-05)	(125, 3.2301946536832943e-06)	(130, 0.00024872498833361365)	(135, 0.00038116296913462866)	(140, 6.783408772734918e-05)	(145, 4.414599360033836e-05)	(150, 5.383657756138823e-06)
789L4_R1_001	(1, 8.475391039975506e-05)	(2, 0.21334148383438345)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 3.178271639990815e-05)	(7, 0.0016791868497951473)	(8, 0.0)	(9, 0.0)	(10, 0.0026623322104323056)	(15, 1.0594238799969384e-06)	(20, 0.00023413267747932336)	(25, 2.8604444759917334e-05)	(30, 0.0002637965461192376)	(35, 0.0031878064549107875)	(40, 0.0)	(45, 0.0)	(50, 9.322930143973057e-05)	(55, 0.0)	(60, 0.022061442877056244)	(65, 2.1188477599938768e-06)	(70, 0.002796879043191917)	(75, 0.0)	(80, 0.0004078781937988212)	(85, 0.00034113448935901413)	(90, 1.4831934319957135e-05)	(95, 1.4831934319957135e-05)	(100, 0.00026485596999923456)	(105, 7.098139995979486e-05)	(110, 0.00041529416095879975)	(115, 3.072329251991121e-05)	(120, 0.0)	(125, 4.767407459986222e-05)	(130, 1.6950782079951014e-05)	(135, 0.00023625152523931725)	(140, 2.6485596999923453e-05)	(145, 0.0001250120178396387)	(150, 0.0)
789L4_R2_001	(1, 0.003808628848588993)	(2, 0.0021877103121936774)	(3, 0.0)	(4, 0.007998650293976884)	(5, 0.00557786672818388)	(6, 0.007744388562777619)	(7, 0.0027545020879920393)	(8, 0.001944042819794382)	(9, 0.009397089815572843)	(10, 0.001890012201914538)	(15, 0.0007479532592778384)	(20, 0.0009714916979571924)	(25, 0.0001822209073594734)	(30, 0.0004555522683986835)	(35, 3.8139259679889776e-05)	(40, 0.0002637965461192376)	(45, 0.0005625540802783742)	(50, 2.6485596999923453e-05)	(55, 0.0002987575341591366)	(60, 0.0006790907070780374)	(65, 0.00018645860287946114)	(70, 0.00023519210135932028)	(75, 0.0001472599193195744)	(80, 1.6950782079951014e-05)	(85, 0.0004428391818387202)	(90, 0.00022671671031934478)	(95, 0.00018645860287946114)	(100, 0.0)	(105, 8.475391039975507e-06)	(110, 7.521909547978261e-05)	(115, 5.2971193999846906e-05)	(120, 8.369448651975812e-05)	(125, 1.0594238799969384e-06)	(130, 0.0002214195909193601)	(135, 0.00039410568335886104)	(140, 6.886255219980099e-05)	(145, 4.237695519987753e-05)	(150, 0.0)
789L9_R1_001	(1, 1.6219183888511492e-05)	(2, 0.22191628035724376)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 7.568952481305362e-05)	(7, 0.0016435439673691645)	(8, 0.0)	(9, 0.0)	(10, 0.002626426511012961)	(15, 0.0)	(20, 0.00022598729551326013)	(25, 3.676348348062605e-05)	(30, 0.00025410054758668004)	(35, 0.003295738166145535)	(40, 0.0)	(45, 0.0)	(50, 8.325847729435899e-05)	(55, 1.0812789259007662e-06)	(60, 0.022432212596737295)	(65, 2.1625578518015324e-06)	(70, 0.002899990079265855)	(75, 0.0)	(80, 0.00046711249598913095)	(85, 0.0003914229711760773)	(90, 1.2975347110809194e-05)	(95, 8.65023140720613e-06)	(100, 0.0003060019360299168)	(105, 7.568952481305362e-05)	(110, 0.00044873075424881797)	(115, 2.1625578518015323e-05)	(120, 0.0)	(125, 4.3251157036030646e-05)	(130, 2.270685744391609e-05)	(135, 0.0002854576364378023)	(140, 2.054429959211456e-05)	(145, 0.00012326579755268734)	(150, 0.0)
789L9_R2_001	(1, 0.003984512841944323)	(2, 0.0024490967671652354)	(3, 0.0)	(4, 0.008352879702583419)	(5, 0.005601024836165969)	(6, 0.00948281618014972)	(7, 0.0031086769119647024)	(8, 0.002519379897348785)	(9, 0.00980719985791995)	(10, 0.0020738929798776694)	(15, 0.0008315034940176892)	(20, 0.0010715474155676594)	(25, 0.00019787404343984022)	(30, 0.0005568586468388945)	(35, 3.2438367777022985e-05)	(40, 0.0002746448471787946)	(45, 0.0006682303762066735)	(50, 2.486941529571762e-05)	(55, 0.0003416841405846421)	(60, 0.0007925774526852616)	(65, 0.00020976811162474866)	(70, 0.0002562631054384816)	(75, 0.00017408590707002335)	(80, 1.4056626036709962e-05)	(85, 0.0005017134216179555)	(90, 0.00026058822114208464)	(95, 0.0002184183430319548)	(100, 0.0)	(105, 5.406394629503831e-06)	(110, 6.812057233174827e-05)	(115, 3.027580992522145e-05)	(120, 8.109591944255746e-05)	(125, 0.0)	(130, 0.0002811325207341992)	(135, 0.00042278006002719956)	(140, 6.595801447994674e-05)	(145, 3.892604133242758e-05)	(150, 0.0)
789M14_R1_001	(1, 8.078314027350795e-05)	(2, 0.22586966020472823)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 3.801559542282727e-05)	(7, 0.0016679342491765464)	(8, 0.0)	(9, 0.0)	(10, 0.0026268776437173647)	(15, 0.0)	(20, 0.00025090292979066)	(25, 2.566052691040841e-05)	(30, 0.00028226579601449246)	(35, 0.0032778947153332817)	(40, 0.0)	(45, 0.0)	(50, 9.88405480993509e-05)	(55, 9.503898855706819e-07)	(60, 0.022783696726785953)	(65, 1.9007797711413637e-06)	(70, 0.0028929868116771553)	(75, 0.0)	(80, 0.00046854221358634616)	(85, 0.00035259464754672297)	(90, 1.615662805470159e-05)	(95, 8.553508970136136e-06)	(100, 0.0002917696948701993)	(105, 7.413041107451318e-05)	(110, 0.0004485840259893618)	(115, 3.041247633826182e-05)	(120, 0.0)	(125, 5.4172223477528863e-05)	(130, 1.520623816913091e-05)	(135, 0.00028321618590006317)	(140, 2.566052691040841e-05)	(145, 0.00013020341432318341)	(150, 0.0)
789M14_R2_001	(1, 0.0040391570136753974)	(2, 0.002418742258777385)	(3, 0.0)	(4, 0.008216120560758544)	(5, 0.005621556173150583)	(6, 0.008900401278369436)	(7, 0.0028321618590006316)	(8, 0.002233416231091102)	(9, 0.009470635209711843)	(10, 0.0019349938070219082)	(15, 0.0008249384206753518)	(20, 0.0010055124989337813)	(25, 0.00018817719734299498)	(30, 0.0005331687258051525)	(35, 3.801559542282727e-05)	(40, 0.00025470448933294273)	(45, 0.0005987456279095295)	(50, 2.9462086452691133e-05)	(55, 0.0003231325610940318)	(60, 0.0007337009916605664)	(65, 0.00021668889391011545)	(70, 0.0002480517601339479)	(75, 0.00018057407825842954)	(80, 1.8057407825842954e-05)	(85, 0.00048089728209876496)	(90, 0.00025185331967623065)	(95, 0.0002176392837956861)	(100, 9.503898855706819e-07)	(105, 4.751949427853409e-06)	(110, 7.983275038793727e-05)	(115, 4.846988416410477e-05)	(120, 9.028703912921477e-05)	(125, 9.503898855706819e-07)	(130, 0.00027561306681549776)	(135, 0.0004333777878202309)	(140, 7.032885153223045e-05)	(145, 4.086676507953932e-05)	(150, 0.0)
789M4_R1_001	(1, 4.580128430872427e-05)	(2, 0.2229555629832799)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 6.106837907829903e-05)	(7, 0.0018218733091692543)	(8, 0.0)	(9, 0.0)	(10, 0.0025557116644268144)	(15, 4.071225271886602e-06)	(20, 0.00020559687623027337)	(25, 2.6462964267262912e-05)	(30, 0.00024122009735928117)	(35, 0.0032417131227397062)	(40, 0.0)	(45, 0.0)	(50, 8.244231175570368e-05)	(55, 1.0178063179716505e-06)	(60, 0.02297799543452798)	(65, 4.071225271886602e-06)	(70, 0.0027969317617860955)	(75, 0.0)	(80, 0.00042035400932229164)	(85, 0.0003450363417923895)	(90, 9.160256861744855e-06)	(95, 8.142450543773204e-06)	(100, 0.00025546938581088425)	(105, 7.328205489395884e-05)	(110, 0.00039592665769097205)	(115, 2.7480770585234563e-05)	(120, 1.0178063179716505e-06)	(125, 4.173005903683767e-05)	(130, 2.7480770585234563e-05)	(135, 0.0002758255121703173)	(140, 2.1373932677404662e-05)	(145, 0.00011399430761282485)	(150, 0.0)
789M4_R2_001	(1, 0.003720082092186382)	(2, 0.002305331310205788)	(3, 0.0)	(4, 0.008259498270339944)	(5, 0.005714982475410817)	(6, 0.00923150330400287)	(7, 0.0029363712273482116)	(8, 0.0024122009735928116)	(9, 0.009592824546882804)	(10, 0.0019236539409664194)	(15, 0.000757247900570908)	(20, 0.0009893077410684443)	(25, 0.0001628490108754641)	(30, 0.0005048319337139386)	(35, 2.1373932677404662e-05)	(40, 0.0002279886152256497)	(45, 0.0005943988896954438)	(50, 3.2569802175092816e-05)	(55, 0.00031450215225324)	(60, 0.0006534316561377996)	(65, 0.00018422294355286873)	(70, 0.000250380354221026)	(75, 0.00016183120455749242)	(80, 1.933832004146136e-05)	(85, 0.0004498703925434695)	(90, 0.00022493519627173476)	(95, 0.00020050784464041511)	(100, 0.0)	(105, 4.071225271886602e-06)	(110, 5.903276644235572e-05)	(115, 4.071225271886602e-05)	(120, 8.85491496635336e-05)	(125, 0.0)	(130, 0.0002575049984468276)	(135, 0.0004234074282762066)	(140, 5.4961541170469126e-05)	(145, 3.3587608493064464e-05)	(150, 5.089031589858253e-06)
7C14_R1_001	(1, 4.818720278534883e-05)	(2, 0.20892364887634401)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 4.818720278534883e-05)	(7, 0.0014938032863458135)	(8, 0.0)	(9, 0.0)	(10, 0.0022701526645542112)	(15, 0.0)	(20, 0.00018525302404145212)	(25, 2.677066821408268e-05)	(30, 0.00020774038534128155)	(35, 0.0029619067312061076)	(40, 0.0)	(45, 0.0)	(50, 9.102027192788111e-05)	(55, 2.141653457126614e-06)	(60, 0.019968776834248553)	(65, 2.141653457126614e-06)	(70, 0.002523938599223715)	(75, 7.495787099943149e-06)	(80, 0.0003887101024684805)	(85, 0.0003148230581976123)	(90, 1.3920747471322992e-05)	(95, 1.2849920742759685e-05)	(100, 0.00025057345448381384)	(105, 7.817035118512142e-05)	(110, 0.00041012663703974666)	(115, 2.1416534571266142e-05)	(120, 8.566613828506455e-06)	(125, 7.388704427086819e-05)	(130, 2.248736129982945e-05)	(135, 0.0002130945189840981)	(140, 2.3558188028392756e-05)	(145, 8.887861847075448e-05)	(150, 0.0)
7C14_R2_001	(1, 0.008186470339866482)	(2, 0.00528452990545992)	(3, 0.0)	(4, 0.0071370601458744425)	(5, 0.005129260029818241)	(6, 0.008106158335224236)	(7, 0.0027038374896223506)	(8, 0.002098820387984082)	(9, 0.008695113035934053)	(10, 0.001701543671687095)	(15, 0.0007099581210374727)	(20, 0.0008084741800652969)	(25, 0.00013813664798466662)	(30, 0.00041762242413968977)	(35, 1.9274881114139528e-05)	(40, 0.00018846550422714205)	(45, 0.0005546882453957931)	(50, 2.9983148399772597e-05)	(55, 0.00025914006831232036)	(60, 0.0005985921412668887)	(65, 0.00014563243508460978)	(70, 0.0001841821973128888)	(75, 0.00013813664798466662)	(80, 1.6062400928449606e-05)	(85, 0.0004004891964826769)	(90, 0.0002130945189840981)	(95, 0.0019317714183282062)	(100, 1.070826728563307e-06)	(105, 2.0345707842702837e-05)	(110, 7.067456408517827e-05)	(115, 3.319562858546252e-05)	(120, 6.639125717092504e-05)	(125, 3.2124801856899212e-06)	(130, 0.0002280860931839844)	(135, 0.00038228514209710064)	(140, 6.532043044236173e-05)	(145, 3.533728204258914e-05)	(150, 5.3541336428165355e-06)
