Sample	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
45H14_R1_001	209.0	355.0	417.0	8908.0	10163.0	10512.0	10413.0	10652.0	9932.0	10429.0	10890.0	11816.0	12756.0	15217.0	18552.0	24380.0	31695.0	44703.0	56341.0	73373.0	89122.0	112177.0	128763.0	157924.0	226406.0	298591.0	197732.0	16206500.0
45H14_R2_001	160.0	260.0	295.0	8779.0	10070.0	10444.0	10351.0	10589.0	9961.0	10478.0	10895.0	11789.0	12692.0	15171.0	18531.0	24358.0	31914.0	44739.0	56348.0	73144.0	89061.0	112178.0	129333.0	158524.0	228410.0	292976.0	183578.0	16223900.0
67C9_R1_001	199.0	307.0	341.0	8767.0	10122.0	10370.0	10531.0	10538.0	10595.0	10199.0	10629.0	11930.0	12703.0	15890.0	20263.0	28150.0	37775.0	54114.0	69369.0	92272.0	110834.0	137408.0	155665.0	182696.0	225139.0	281666.0	244544.0	18897034.0
67C9_R2_001	207.0	285.0	333.0	8716.0	10059.0	10352.0	10539.0	10488.0	10565.0	10133.0	10558.0	11884.0	12667.0	15834.0	20171.0	28204.0	37714.0	54059.0	69293.0	92083.0	110772.0	137688.0	155817.0	182620.0	224984.0	282013.0	244113.0	18897899.0
6C14_R1_001	172.0	185.0	235.0	7175.0	9135.0	9697.0	9987.0	9491.0	9732.0	9697.0	9005.0	10478.0	11632.0	14176.0	18062.0	25594.0	35417.0	50945.0	66046.0	89126.0	106737.0	132131.0	150848.0	175064.0	209980.0	262438.0	239034.0	16802796.0
6C14_R2_001	59.0	85.0	111.0	7153.0	9105.0	9662.0	9969.0	9476.0	9727.0	9632.0	8925.0	10431.0	11589.0	14136.0	17985.0	25714.0	35487.0	51034.0	65947.0	89006.0	106816.0	132090.0	150867.0	175361.0	210235.0	253287.0	220847.0	16830279.0
789C4_R1_001	881.0	911.0	1149.0	11419.0	12734.0	13536.0	12463.0	13638.0	14457.0	15624.0	17679.0	23528.0	29539.0	38257.0	51120.0	69348.0	90731.0	120062.0	143495.0	172722.0	199857.0	232365.0	258665.0	304131.0	507068.0	642923.0	277666.0	14158105.0
789C4_R2_001	429.0	674.0	745.0	11414.0	12832.0	13849.0	12730.0	13615.0	14169.0	15200.0	17443.0	23456.0	29558.0	38085.0	51007.0	69744.0	90029.0	119752.0	143534.0	172646.0	200225.0	232819.0	259197.0	307510.0	510519.0	644300.0	276669.0	14151923.0
789H14_R1_001	94.0	105.0	132.0	5860.0	7319.0	7558.0	7860.0	7904.0	8467.0	8547.0	9202.0	11630.0	15476.0	22524.0	32071.0	48204.0	65454.0	88807.0	108761.0	133320.0	150497.0	169124.0	180904.0	196234.0	215603.0	252671.0	233953.0	15482384.0
789H14_R2_001	103.0	131.0	122.0	5829.0	7312.0	7571.0	7854.0	7882.0	8416.0	8535.0	9190.0	11543.0	15456.0	22538.0	31933.0	48251.0	65442.0	88853.0	108609.0	133240.0	150506.0	169125.0	180762.0	196060.0	215487.0	252402.0	234244.0	15483269.0
789H4_R1_001	78.0	97.0	133.0	7259.0	9140.0	9075.0	9404.0	9513.0	9669.0	9304.0	9092.0	9640.0	10218.0	11209.0	13094.0	16806.0	20820.0	28495.0	36505.0	49945.0	61920.0	81739.0	98241.0	120886.0	154655.0	208921.0	188102.0	17438281.0
789H4_R2_001	103.0	102.0	132.0	7262.0	9133.0	9040.0	9385.0	9502.0	9656.0	9273.0	9078.0	9625.0	10151.0	11171.0	13113.0	16757.0	20773.0	28459.0	36501.0	49885.0	61752.0	81682.0	98290.0	120957.0	155360.0	208278.0	187837.0	17438984.0
789H9_R1_001	61.0	109.0	146.0	7283.0	9191.0	9414.0	9643.0	9376.0	9571.0	9579.0	9284.0	9758.0	10251.0	12135.0	14249.0	18491.0	23268.0	31804.0	41436.0	55426.0	69456.0	88124.0	104920.0	124808.0	151503.0	199752.0	185538.0	16632437.0
789H9_R2_001	38.0	44.0	56.0	7251.0	9194.0	9394.0	9612.0	9356.0	9540.0	9552.0	9254.0	9707.0	10245.0	12060.0	14237.0	18552.0	23281.0	31843.0	41473.0	55344.0	69420.0	88198.0	104874.0	124638.0	151457.0	190939.0	168296.0	16659158.0
789L14_R1_001	170.0	176.0	231.0	5637.0	7032.0	7646.0	7967.0	8158.0	9679.0	10310.0	12106.0	16200.0	20672.0	30341.0	40497.0	58657.0	77788.0	107358.0	135157.0	171359.0	197389.0	229777.0	250858.0	272388.0	299410.0	335778.0	310645.0	15080674.0
789L14_R2_001	51.0	53.0	66.0	5608.0	7057.0	7597.0	7908.0	8146.0	9636.0	10231.0	12047.0	16139.0	20618.0	30260.0	40413.0	58767.0	77873.0	107494.0	135143.0	171364.0	197184.0	229471.0	250703.0	272484.0	298874.0	327534.0	294954.0	15106385.0
789L4_R1_001	195.0	270.0	307.0	7221.0	8625.0	9021.0	9603.0	9037.0	9101.0	9683.0	9835.0	10810.0	11539.0	14080.0	17546.0	22656.0	28351.0	37982.0	48211.0	64086.0	78969.0	100029.0	119328.0	145004.0	180497.0	227238.0	221106.0	16687382.0
789L4_R2_001	220.0	283.0	298.0	7210.0	8662.0	9004.0	9598.0	9007.0	9100.0	9642.0	9831.0	10818.0	11531.0	14015.0	17495.0	22658.0	28378.0	37898.0	48167.0	64014.0	79036.0	100134.0	119388.0	144938.0	180227.0	227874.0	220894.0	16687392.0
789L9_R1_001	148.0	173.0	187.0	7016.0	9017.0	8886.0	9195.0	9583.0	9432.0	9382.0	9065.0	9743.0	9940.0	12155.0	13749.0	17431.0	21576.0	30024.0	38283.0	51201.0	64481.0	82960.0	99503.0	121501.0	156195.0	207009.0	181769.0	16535344.0
789L9_R2_001	125.0	189.0	216.0	7002.0	8966.0	8920.0	9189.0	9562.0	9393.0	9361.0	9055.0	9647.0	9899.0	12158.0	13715.0	17454.0	21501.0	29980.0	38214.0	51050.0	64607.0	83058.0	99759.0	121743.0	156883.0	207563.0	181639.0	16534100.0
789M14_R1_001	266.0	292.0	288.0	7311.0	9239.0	9682.0	10036.0	9910.0	9917.0	10049.0	10320.0	11360.0	13035.0	15906.0	20095.0	27664.0	35330.0	48825.0	62947.0	84036.0	103034.0	129343.0	151200.0	177633.0	212487.0	268771.0	244591.0	18466160.0
789M14_R2_001	281.0	272.0	284.0	7267.0	9175.0	9667.0	10012.0	9859.0	9835.0	9990.0	10263.0	11334.0	13078.0	15836.0	20050.0	27637.0	35297.0	48794.0	62904.0	83888.0	102944.0	129216.0	151403.0	177595.0	212907.0	268527.0	244797.0	18466615.0
789M4_R1_001	307.0	244.0	304.0	7792.0	9598.0	9823.0	9838.0	9741.0	9717.0	10262.0	9890.0	10959.0	11364.0	13858.0	16042.0	20546.0	25655.0	34419.0	44036.0	58975.0	73229.0	94326.0	113602.0	140872.0	186979.0	244138.0	204114.0	17411844.0
789M4_R2_001	298.0	211.0	279.0	7765.0	9644.0	9801.0	9761.0	9746.0	9658.0	10211.0	9875.0	10849.0	11350.0	13769.0	16040.0	20565.0	25629.0	34410.0	43959.0	58783.0	73263.0	94395.0	114088.0	140937.0	187777.0	244749.0	203799.0	17410863.0
7C14_R1_001	194.0	224.0	256.0	6570.0	8510.0	9032.0	8745.0	9179.0	9075.0	9378.0	9435.0	10563.0	11910.0	14448.0	18897.0	25397.0	32696.0	47097.0	60366.0	81669.0	100600.0	127095.0	148649.0	175362.0	217470.0	270609.0	233301.0	16154943.0
7C14_R2_001	53.0	112.0	115.0	6549.0	8520.0	8995.0	8692.0	9148.0	9030.0	9272.0	9427.0	10489.0	11874.0	14481.0	18799.0	25564.0	32739.0	47128.0	60397.0	81644.0	100681.0	127082.0	148556.0	175578.0	217762.0	263750.0	217033.0	16178200.0
89C14_R1_001	101.0	149.0	173.0	8163.0	10673.0	11083.0	11007.0	11256.0	10794.0	11128.0	10839.0	10586.0	11370.0	12716.0	14329.0	17847.0	22379.0	29490.0	37518.0	50337.0	63376.0	81112.0	96865.0	117761.0	150572.0	204382.0	183704.0	19795337.0
89C14_R2_001	108.0	156.0	198.0	8127.0	10636.0	11076.0	11016.0	11193.0	10784.0	11092.0	10810.0	10542.0	11316.0	12639.0	14297.0	17746.0	22338.0	29493.0	37542.0	50308.0	63347.0	81203.0	96790.0	117785.0	150269.0	204903.0	183680.0	19795653.0
89C9_R1_001	160.0	240.0	303.0	7095.0	8902.0	9347.0	9438.0	9391.0	9483.0	9729.0	9588.0	10728.0	12228.0	15545.0	19826.0	27806.0	37024.0	53445.0	69079.0	91855.0	110410.0	136695.0	155506.0	179290.0	216624.0	270668.0	230140.0	16229009.0
89C9_R2_001	105.0	130.0	181.0	7057.0	8891.0	9335.0	9423.0	9369.0	9409.0	9706.0	9551.0	10678.0	12159.0	15537.0	19844.0	27752.0	37067.0	53476.0	69086.0	91766.0	110368.0	136700.0	155487.0	179244.0	217687.0	263536.0	214298.0	16251712.0
89M9_R1_001	172.0	149.0	230.0	6378.0	8106.0	8158.0	8371.0	8608.0	9296.0	9674.0	10313.0	12767.0	15154.0	20371.0	26468.0	37527.0	49634.0	69828.0	90658.0	119968.0	145713.0	180895.0	206322.0	238737.0	277182.0	328421.0	305154.0	15650214.0
89M9_R2_001	74.0	83.0	121.0	6374.0	8058.0	8152.0	8393.0	8596.0	9259.0	9674.0	10268.0	12754.0	15145.0	20365.0	26445.0	37495.0	49667.0	69914.0	90720.0	119911.0	145767.0	180816.0	206342.0	238522.0	277369.0	319904.0	287715.0	15676565.0
